Date/Time,ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Operative Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 09/19  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.191809602349423,0.0,385724.37723211234 
 09/19  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.523769142159964,26.45804031347543,0.0,0.0 
 09/19  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.338286420960763,25.30678369691682,0.0,0.0 
 09/19  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.110504873307338,24.10181303070327,0.0,0.0 
 09/19  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.03791862868122,23.00110466430982,0.0,0.0 
 09/20  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9475910292523,21.93118656414955,0.0,0.0 
 09/20  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99109856325747,20.970146340209112,0.0,0.0 
 09/20  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.158565505249456,20.1012386508415,80501.3483250798,0.0 
 09/20  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000099405,19.662552401926817,583001.9226879854,0.0 
 09/20  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.44311781028874,991258.3274800275,0.0 
 09/20  06:00:00,0.0,0.0,5.465129184104961,4.050000000000001,0.25,85.95242378318372,2.4000000000000004,0.25,5.4818752198695755,0.0,0.0,5.465129184104961,12.0,0.25,10.904707373254904,1.5,0.25,5.4818752198695755,21.109711479804787,0.000011945037799757643,21.10969953476699,75994.96132729723,0.04300213607912751,75994.91832516115,1.5,0.25,5.4818752198695755,21.109711479804787,0.000011945037799757643,21.10969953476699,75994.96132729723,0.04300213607912751,75994.91832516115,20.0,19.324156106921663,1238419.1502213068,0.0 
 09/20  07:00:00,0.0,0.0,44.34673389481793,16.200000000000003,1.0,736.0551964670033,9.600000000000001,1.0,122.0086053771241,0.0,0.0,44.34673389481793,48.0,1.0,156.30578728548852,6.0,1.0,122.0086053771241,275.1376136108761,63.934034004419644,211.20357960645643,990495.4089991539,230162.52241591073,760332.8865832431,6.0,1.0,122.0086053771241,275.1376136108761,63.934034004419644,211.20357960645643,990495.4089991539,230162.52241591073,760332.8865832431,20.01034930852541,19.69017233294724,526555.6985584932,0.0 
 09/20  08:00:00,0.0,0.0,74.53240630354529,16.200000000000003,1.0,868.924237206456,9.600000000000001,1.0,308.242013329264,0.0,0.0,74.53240630354529,48.0,1.0,353.33881616896895,6.0,1.0,308.242013329264,850.5705328421607,477.6080343099096,372.96249853225106,3062053.918231778,1719388.9235156747,1342664.9947161037,6.0,1.0,308.242013329264,850.5705328421607,477.6080343099096,372.96249853225106,3062053.918231778,1719388.9235156747,1342664.9947161037,21.399037490064316,21.749393856174304,0.0,0.0 
 09/20  09:00:00,0.0,0.0,97.58871272697235,16.200000000000003,1.0,817.8185685143383,9.600000000000001,1.0,481.4996813938707,0.0,0.0,97.58871272697235,48.0,1.0,539.5930288223049,6.0,1.0,481.4996813938707,1638.8163249958657,1154.545443317179,484.2708816786866,5899738.769985116,4156363.5959418444,1743375.1740432715,6.0,1.0,481.4996813938707,1638.8163249958657,1154.545443317179,484.2708816786866,5899738.769985116,4156363.5959418444,1743375.1740432715,25.85964194710636,26.65556587518656,0.0,987870.1281525423 
 09/20  10:00:00,0.0,0.0,114.83456345009711,16.200000000000003,1.0,663.8055916805077,9.600000000000001,1.0,618.9847521729064,0.0,0.0,114.83456345009711,48.0,1.0,690.2095045102926,6.0,1.0,618.9847521729064,2347.0681167659427,1792.145154512037,554.9229622539056,8449445.220357394,6451722.556243333,1997722.6641140599,6.0,1.0,618.9847521729064,2347.0681167659427,1792.145154512037,554.9229622539056,8449445.220357394,6451722.556243333,1997722.6641140599,26.99999999997578,30.055250592623537,0.0,8104306.550688101 
 09/20  11:00:00,0.0,0.0,131.9326763392645,16.200000000000003,1.0,447.3109877812467,9.600000000000001,1.0,696.2468407460319,0.0,0.0,131.9326763392645,48.0,1.0,767.9658176805815,6.0,1.0,696.2468407460319,2763.25192409355,2030.639699916845,732.6122241767048,9947706.926736781,7310302.919700643,2637404.0070361374,6.0,1.0,696.2468407460319,2763.25192409355,2030.639699916845,732.6122241767048,9947706.926736781,7310302.919700643,2637404.0070361374,26.999999999999922,31.820273340567496,0.0,15286268.494822945 
 09/20  12:00:00,0.0,0.0,162.7601433866701,12.150000000000002,0.75,220.72147779025133,9.600000000000001,1.0,559.3508780091767,4.050000000000001,0.25,165.8598824527242,48.0,1.0,634.7669873866676,6.0,1.0,559.3508780091767,2225.6172754281065,1150.5162709052854,1075.101004522821,8012222.191541183,4141858.575259027,3870363.616282156,6.0,1.0,559.3508780091767,2225.6172754281065,1150.5162709052854,1075.101004522821,8012222.191541183,4141858.575259027,3870363.616282156,27.0,32.29719756305073,0.0,17583572.595845908 
 09/20  13:00:00,0.0,0.0,139.38691987876265,0.0,0.0,139.38691987876265,9.600000000000001,1.0,206.57630580461648,16.200000000000003,1.0,156.33678341046118,48.0,1.0,316.51124902182164,6.0,1.0,206.57630580461648,805.3094248858122,136.61729080464988,668.6921340811622,2899113.9295889237,491822.2468967396,2407291.682692184,6.0,1.0,206.57630580461648,805.3094248858122,136.61729080464988,668.6921340811622,2899113.9295889237,491822.2468967396,2407291.682692184,27.0,31.01802058640284,0.0,12636876.56881077 
 09/20  14:00:00,0.0,0.0,122.86843655081722,0.0,0.0,122.86843655081722,9.600000000000001,1.0,158.1419810519227,16.200000000000003,1.0,149.0743121776073,48.0,1.0,259.64137581716255,6.0,1.0,158.1419810519227,611.6122822004725,49.628508181159546,561.9837740193129,2201804.215921701,178662.62945217438,2023141.5864695264,6.0,1.0,158.1419810519227,611.6122822004725,49.628508181159546,561.9837740193129,2201804.215921701,178662.62945217438,2023141.5864695264,27.0,30.019578410315866,0.0,8725506.592134457 
 09/20  15:00:00,0.0,0.0,94.37312182119047,0.0,0.0,94.37312182119047,9.600000000000001,1.0,173.57521700529583,16.200000000000003,1.0,221.90477854208456,48.0,1.0,239.32585234557232,6.0,1.0,173.57521700529583,646.6269364812953,183.8106918054588,462.8162446758364,2327856.9713326627,661718.4904996516,1666138.4808330112,6.0,1.0,173.57521700529583,646.6269364812953,183.8106918054588,462.8162446758364,2327856.9713326627,661718.4904996516,1666138.4808330112,26.999999999999996,29.439369415988796,0.0,6526145.810057523 
 09/20  16:00:00,0.0,0.0,73.02981747324591,0.0,0.0,73.02981747324591,9.600000000000001,1.0,264.6551193547128,16.200000000000003,1.0,531.0972975547137,48.0,1.0,296.58432116156587,6.0,1.0,264.6551193547128,866.7460657598085,450.68945706668245,416.05660869312607,3120285.836735311,1622482.0454400566,1497803.791295254,6.0,1.0,264.6551193547128,866.7460657598085,450.68945706668245,416.05660869312607,3120285.836735311,1622482.0454400566,1497803.791295254,27.0,29.55956755389127,0.0,6830368.916345408 
 09/20  17:00:00,0.0,0.0,29.81989079485864,0.0,0.0,29.81989079485864,9.600000000000001,1.0,42.216332579125776,16.200000000000003,1.0,75.35517362714312,48.0,1.0,66.34597082704589,6.0,1.0,42.216332579125776,146.1980599668129,19.46741073430442,126.73064923250848,526313.0158805265,70082.6786434959,456230.33723703056,6.0,1.0,42.216332579125776,146.1980599668129,19.46741073430442,126.73064923250848,526313.0158805265,70082.6786434959,456230.33723703056,27.0,28.72203819578078,0.0,4340384.376614806 
 09/20  18:00:00,0.0,0.0,2.055019915125033,0.0,0.0,2.055019915125033,7.200000000000001,0.75,2.055019915125033,12.150000000000002,0.75,2.055019915125033,36.0,0.75,4.0,4.5,0.75,2.055019915125033,7.936489426416486,0.0,7.936489426416486,28571.36193509935,0.0,28571.36193509935,4.5,0.75,2.055019915125033,7.936489426416486,0.0,7.936489426416486,28571.36193509935,0.0,28571.36193509935,27.0,27.792669795085907,0.0,1789050.8232830246 
 09/20  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.15220963787091,0.0,352942.2324960749 
 09/20  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.49417388373541,26.433982777453352,0.0,0.0 
 09/20  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.394032897505177,25.36908313768918,0.0,0.0 
 09/20  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.172493562464876,24.168419830131764,0.0,0.0 
 09/20  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.947274730015856,22.936129488641562,0.0,0.0 
 09/20  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.849424655190145,21.834957334309745,0.0,0.0 
 09/21  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.889912875797126,20.866373573056684,0.0,0.0 
 09/21  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.106879396062773,20.022156967541306,136889.400448198,0.0 
 09/21  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000765853,19.59762373676293,757875.6842439355,0.0 
 09/21  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.32668436603966,1351467.1399282648,0.0 
 09/21  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.132568134671196,1863756.0649899507,0.0 
 09/21  06:00:00,0.0,0.0,5.7911835755558405,4.050000000000001,0.25,71.71884536302578,2.4000000000000004,0.25,6.214612425262396,0.0,0.0,5.7911835755558405,12.0,0.25,12.784432828789177,1.5,0.25,6.214612425262396,23.0915401598734,0.005915870232917919,23.08562428964048,83129.54457554423,21.297132838504506,83108.24744270573,1.5,0.25,6.214612425262396,23.0915401598734,0.005915870232917919,23.08562428964048,83129.54457554423,21.297132838504506,83108.24744270573,20.0,19.002670190034348,2245911.884297836,0.0 
 09/21  07:00:00,0.0,0.0,53.62523285506444,16.200000000000003,1.0,444.8785397185175,9.600000000000001,1.0,97.90497862095027,0.0,0.0,53.62523285506444,48.0,1.0,137.2094722025019,6.0,1.0,97.90497862095027,291.3394343785134,28.80684293485173,262.53259144366166,1048821.9637626482,103704.63456546623,945117.3291971821,6.0,1.0,97.90497862095027,291.3394343785134,28.80684293485173,262.53259144366166,1048821.9637626482,103704.63456546623,945117.3291971821,20.0,19.3001355291997,1621235.7674008147,0.0 
 09/21  08:00:00,0.0,0.0,91.58587917240837,16.200000000000003,1.0,526.225281604378,9.600000000000001,1.0,227.74621630180556,0.0,0.0,91.58587917240837,48.0,1.0,282.97048700722917,6.0,1.0,227.74621630180556,730.868748908477,246.7126786811736,484.1560702273034,2631127.496070517,888165.6432522249,1742961.852818292,6.0,1.0,227.74621630180556,730.868748908477,246.7126786811736,484.1560702273034,2631127.496070517,888165.6432522249,1742961.852818292,20.156439366240406,20.319469793996262,248061.53519814924,0.0 
 09/21  09:00:00,0.0,0.0,98.66169480974997,16.200000000000003,1.0,797.4367152098686,9.600000000000001,1.0,479.48262338587125,0.0,0.0,98.66169480974997,48.0,1.0,528.4188874174879,6.0,1.0,479.48262338587125,1651.211641139359,1150.0225481585912,501.1890929807679,5944361.908101693,4140081.1733709285,1804280.7347307643,6.0,1.0,479.48262338587125,1651.211641139359,1150.0225481585912,501.1890929807679,5944361.908101693,4140081.1733709285,1804280.7347307643,23.342466476560634,24.15148921555043,0.0,0.0 
 09/21  10:00:00,0.0,0.0,115.27138692530333,16.200000000000003,1.0,665.5404996877897,9.600000000000001,1.0,627.5415026150988,0.0,0.0,115.27138692530333,48.0,1.0,690.1846589888388,6.0,1.0,627.5415026150988,2390.11727616082,1831.0173156301953,559.0999605306247,8604422.194178952,6591662.3362687025,2012759.8579102487,6.0,1.0,627.5415026150988,2390.11727616082,1831.0173156301953,559.0999605306247,8604422.194178952,6591662.3362687025,2012759.8579102487,26.929825008633546,29.131511993656417,0.0,4394532.916137432 
 09/21  11:00:00,0.0,0.0,123.67248430363433,16.200000000000003,1.0,449.32936576083017,9.600000000000001,1.0,720.6127595577507,0.0,0.0,123.67248430363433,48.0,1.0,791.1083064968407,6.0,1.0,720.6127595577507,2876.573239641574,2271.5259847437014,605.0472548978726,10355663.662709665,8177493.545077326,2178170.1176323406,6.0,1.0,720.6127595577507,2876.573239641574,2271.5259847437014,605.0472548978726,10355663.662709665,8177493.545077326,2178170.1176323406,26.999999999662872,31.298911870970556,0.0,12600904.990572939 
 09/21  12:00:00,0.0,0.0,126.28477750518766,12.150000000000002,0.75,202.1300557107226,9.600000000000001,1.0,757.072468982935,4.050000000000001,0.25,134.0503520642535,48.0,1.0,830.6677229794454,6.0,1.0,757.072468982935,3071.3521203021587,2450.7421504386484,620.6099698635102,11056867.633087771,8822671.741579134,2234195.891508637,6.0,1.0,757.072468982935,3071.3521203021587,2450.7421504386484,620.6099698635102,11056867.633087771,8822671.741579134,2234195.891508637,26.99999999999753,32.36812076728869,0.0,17527162.698255554 
 09/21  13:00:00,0.0,0.0,123.35380518028364,0.0,0.0,123.35380518028364,9.600000000000001,1.0,734.4895992086033,16.200000000000003,1.0,314.99360822750305,48.0,1.0,805.8412246628969,6.0,1.0,734.4895992086033,2965.2700876428335,2360.859787548925,604.4103000939078,10674972.3155142,8499095.23517613,2175877.0803380683,6.0,1.0,734.4895992086033,2965.2700876428335,2360.859787548925,604.4103000939078,10674972.3155142,8499095.23517613,2175877.0803380683,26.999999999999964,32.739333307948414,0.0,19478153.970469397 
 09/21  14:00:00,0.0,0.0,114.46412690409656,0.0,0.0,114.46412690409656,9.600000000000001,1.0,653.9515350336243,16.200000000000003,1.0,537.0242253670621,48.0,1.0,717.8999205651594,6.0,1.0,653.9515350336243,2564.9340531435128,2009.4271661929301,555.5068869505825,9233762.591316646,7233937.798294548,1999824.793022097,6.0,1.0,653.9515350336243,2564.9340531435128,2009.4271661929301,555.5068869505825,9233762.591316646,7233937.798294548,1999824.793022097,27.0,32.59885426070928,0.0,19050232.21586027 
 09/21  15:00:00,0.0,0.0,84.31054988858507,0.0,0.0,84.31054988858507,9.600000000000001,1.0,443.85631868461735,16.200000000000003,1.0,571.9588732752649,48.0,1.0,486.32175961353613,6.0,1.0,443.85631868461735,1633.1708599203562,1219.0362152427183,414.134644677638,5879415.095713283,4388530.374873786,1490884.7208394967,6.0,1.0,443.85631868461735,1633.1708599203562,1219.0362152427183,414.134644677638,5879415.095713283,4388530.374873786,1490884.7208394967,27.0,31.84887378043378,0.0,16025938.368203213 
 09/21  16:00:00,0.0,0.0,15.994378433791248,0.0,0.0,15.994378433791248,9.600000000000001,1.0,41.257225980086346,16.200000000000003,1.0,65.53423483406077,48.0,1.0,51.75004375920511,6.0,1.0,41.257225980086346,144.99621579118053,68.16602668191739,76.83018910926316,521986.3768482499,245397.6960549026,276588.68079334736,6.0,1.0,41.257225980086346,144.99621579118053,68.16602668191739,76.83018910926316,521986.3768482499,245397.6960549026,276588.68079334736,27.0,29.836903116566162,0.0,8363894.215386948 
 09/21  17:00:00,0.0,0.0,17.210774854063164,0.0,0.0,17.210774854063164,9.600000000000001,1.0,17.210774854063164,16.200000000000003,1.0,17.210774854063164,48.0,1.0,33.25,6.0,1.0,17.210774854063164,66.46803354282646,0.0,66.46803354282646,239284.92075417523,0.0,239284.92075417523,6.0,1.0,17.210774854063164,66.46803354282646,0.0,66.46803354282646,239284.92075417523,0.0,239284.92075417523,27.000000000000004,28.511195778697044,0.0,3780376.6164893047 
 09/21  18:00:00,0.0,0.0,1.3764845611493597,0.0,0.0,1.3764845611493597,7.200000000000001,0.75,1.3764845611493597,12.150000000000002,0.75,1.3764845611493597,36.0,0.75,2.6875,4.5,0.75,1.3764845611493597,5.315985059211826,0.0,5.315985059211826,19137.546213162575,0.0,19137.546213162575,4.5,0.75,1.3764845611493597,5.315985059211826,0.0,5.315985059211826,19137.546213162575,0.0,19137.546213162575,27.0,27.708566700929385,0.0,1527498.5076305163 
 09/21  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.957759547215772,27.04758906375416,0.0,183831.2440751182 
 09/21  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.127623810951107,26.065979318620546,0.0,0.0 
 09/21  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.849354314566757,24.817646486751443,0.0,0.0 
 09/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.57270584321756,23.553578640063876,0.0,0.0 
 09/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.347907336031916,22.32680288755865,0.0,0.0 
 09/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.105555448645376,21.107474519449042,0.0,0.0 
 09/22  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08631888576742,19.981769667150843,262760.7321867837,0.0 
 09/22  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000005959,19.482875754983187,1106625.3878311252,0.0 
 09/22  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.202405933824135,1722457.3834954314,0.0 
 09/22  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.02224265891183,2173853.082407184,0.0 
 09/22  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.90236501455862,2493533.3773311614,0.0 
 09/22  06:00:00,0.0,0.0,5.149346351202547,4.050000000000001,0.25,80.88041985033243,2.4000000000000004,0.25,6.1055172270921805,0.0,0.0,5.149346351202547,12.0,0.25,9.975263942933656,1.5,0.25,6.1055172270921805,20.00327029316184,0.0490925256098048,19.954177767552036,72011.77305538263,176.73309219529727,71835.03996318733,1.5,0.25,6.1055172270921805,20.00327029316184,0.0490925256098048,19.954177767552036,72011.77305538263,176.73309219529727,71835.03996318733,20.000000000000004,18.838570678165578,2679001.574805634,0.0 
